FAMILIA,OBJETO_ALCANCE,APLICA_PMA_PSM,NUM_FICHAS,FICHAS_APLICAN,PMOOR-1,PMOOR-2,AS-1,AS-2,AS-3,AS-4,AS-5,AS-6,AS-7,AS-8: PMCOR-2,AS-9,AS-10: PMCOR-18,AS-11: PMAAH-5,ARH-1,ARH-2,ARA-1,ARA-2,ACA-1,ACA-2,BS-1,BS-2,BS-3,BPCH-1,BRAI-1,BH-1,BCEVF-1,BC-1,BC-2,BC-3,GS-1,GS-2,GS-3,GS-4,GS-5,GS-6,PGSO1-8,PSMA-1,ASM-1,ASM-2,ASM-3,ASM-4,ASM-5,ASM-6,PM-1,BSM-1,BSM-2,BSM-3,SSM-1,SSM-2,SSM-3,SSM-4
Prestación de servicios,Soporte de campo para gestión inmobiliaria,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Elaboración de Avalúos con el IGAC para trámites inmobiliarios.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO PARA LA GESTIÓN DEL ABASTECIMIENTO ESTRATÉGICO DEL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. O CUALQUIER TERCERO QUE ESTE ADMINISTRE.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,ANÁLISIS  A LA RECUPERACIÓN VEGETAL ESTABLECIDA EN EL DERECHO DE VÍA Y ÁREA RECUPERADA DE LOS CAMPAMENTOS TROMPILLOS Y PLANAS DEL OLEODUCTO DE LOS LLANOS ORIENTALES,True,6,"['ACA-1', 'BS-1', 'BS-2', 'BRAI-1', 'BC-3', 'BSM-3']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Prestación de servicios,"Prestación del servicio de  duplicación, creación gráfica y procesos de impresión",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Vuelo fotogrametrico de un largo de 464km X 1km de ancho,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Inspección Infraestructura,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para estudios geograficos (topograficos),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para Mantenimiento Evolutivo del Sistema de Información Geográfico,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Acuerdo Marco para Mantenimiento Evolutivo,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Toma de Imágenes con constelación pleyades,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio de Imágenes de Satélite,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Estudio especializado requerido por inmobiliaria,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Cargue, estabilización y optimización de árbol de equipos de térmicas y aires acondicionados de ODL.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,DESARROLLO DE COMPETENCIAS A PROVEEDORES,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SE REQUIERE PARA LA IMPLEMENTACIÓN DEL PLAN DE DESARROLLO DE COMPETENCIAS A LOS PROVEEDORES DE LAS ÁREAS DE INFLUENCIA DEL OLEODUCTO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,PRESTACIÓN DE LOS SERVICIOS ADMINISTRATIVOS EN LOS PROCESOS HABILITADORES PARA EL CUMPLIMIENTO DE LOS OBJETIVOS ESTRATÉGICOS DE ODL.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Soporte a servicios administrativos en procesos habilitadores.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Arrendamiento de equipos de contingencia y de los activos de campamento.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO DE ELABORACIÓN E IMPLEMENTACIÓN DEL SISTEMA DE GESTIÓN DE CALIDAD DE MEDICIÓN (SIGDEM) PARA EL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. Y EL OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Compra de elementos y materiales consumibles para operación de bodegas de materiales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Suministro de personal temporal para dar cumplimiento de los objetivos estratégicos de ODL,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Servicio de calibración y mantenimiento de equipos de medición insitu, tratamiento de agua estaciones",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Realizar estudio de seguridad a todos los empleados que ingresen a ODL con contrato directo, con el fin de mitigar los riesgos reputacionales, financieros, legales entre otros  en los que ODL pueda incurrir al contratar personas que puedan  tener  antecedentes que afecten negativamente los intereses de la empresa.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"RECONOCIMIENTO TARIFA DILUCIÓN SEGÚN ALIANZA ESTRATEGICA DE DILUCIÓN FIRMADA ENTRE ODL Y OCENSA, CAPITULO II",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Evaluación mapa de talento  y planes de desarrollo,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio  de mantenimiento técnico preventivo y capacitación del personal de la operación  en equipos de seguridad en el trabajo para Oleoducto de los Llanos Orientales S.A. y Oleoducto Bicentenario de Colombia S.A.S.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,PRESTACIÓN DE SERVICIOS LOGÍSTICOS FIJOS DE ADMINISTRACIÓN Y OPERACIÓN DE LAS BODEGAS DE MATERIALES,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Servicio de monitoreo de emisiones atmosféricas, calidad de aire, ruido ambiental, emisión de ruido en la estación de bombeo Rubiales, estación de rebombeo Corocora, y estación de rebombeo Jaguey.",True,3,"['ARA-1', 'ASM-5', 'PM-1']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Prestación de servicios,Servicio en Termoelectrica (Operación y Mantenimiento),True,5,"['AS-7', 'BS-3', 'GS-4', 'ASM-3', 'BSM-1']",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Prestación de servicios,"Desarrollar estrategias de Mitigación cambio climático (compensación voluntaria, medición, capacitación, implementación)",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Realizar la toma física anual fiscal del inventario de materiales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Revalidación Análisis de Riesgos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Análisis Impacto Programa de Prevención de Accidentes Mayores (PPAM),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO DE INSPECCIÓN Y CERTIFICACIÓN DE CALIDAD Y CANTIDAD DE LAS TRANSFERENCIAS DE CRUDO PARA EL OLEODUCTO DE LOS LLANOS ORIENTALES S.A.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO PARA LA GESTIÓN DEL ABASTECIMIENTO ESTRATÉGICO DEL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. O CUALQUIER TERCERO QUE ESTE ADMINISTRE.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,DESARROLLO DE COMPETENCIAS A PROVEEDORES,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SE REQUIERE PARA LA IMPLEMENTACIÓN DEL PLAN DE DESARROLLO DE COMPETENCIAS A LOS PROVEEDORES DE LAS ÁREAS DE INFLUENCIA DEL OLEODUCTO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIO DE ELABORACION E IMPLEMENTACION DEL SISTEMA DE GESTION DE CALIDAD DE MEDICION (SIGDEM) PARA EL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. Y EL OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Compra de elementos y materiales consumisbles para la operación de bodega,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Revegetalziación de áreas intervenidas,True,3,"['BRAI-1', 'ASM-2', 'BSM-3']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Prestación de servicios,Roceria del Derecho de vía Oleoducto Rubiales - Monterrey y Viento - Cusiana,True,9,"['AS-3', 'AS-7', 'BS-2', 'BS-3', 'BPCH-1', 'GS-3', 'ASM-2', 'BSM-1', 'SSM-3']",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Prestación de servicios,"Servicios de gestión, supervisión e interventoría para proyectos. ",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Implementación del Sistema de Operación y Supervisión Centralizada SCADA,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,SERVICIOS DE VISUALIZACIÓN Y DESCARGA DE IMÁGENES DE SATÉLITE DE ALTA Y MEDIA RESOLUCIÓN PARA ODL Y BICENTENARIO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Suministro, instalación y mantenimiento de alambre de púas, encerramiento con postes de concreto a cuatro (4) hiladas, arreglo de malla eslabonada, realizar corte de maleza y césped  y fabricación e instalación de avisos en algunos predios propiedad en ODL",True,10,"['AS-3', 'AS-4', 'AS-7', 'BS-2', 'BS-3', 'BPCH-1', 'GS-3', 'ASM-2', 'BSM-1', 'SSM-3']",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Prestación de servicios,Estudio especializado jurídico y catastral para garantizar el saneamiento de los predios propiedad de las compañías y la constitución de servidumbres de tránsito a favor de ODL-Bicentenario sobre predios propiedad de terceros,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"1. Elaboración de Avalúos para el saneamiento de constitución de servidumbres y procesos judiciales en predios gestión y propiedad de ODL y Bicentenario.
2. Elaboración de Registros 1 y Registros 2 para ODL y Bicentenario. ",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Químicos y Catalizadores," DISEÑO, SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE PATIN DE INYECCIÓN DE INHIBIDORES DE CORROSIÓN EN EL OLEODUCTO BICENTENARIO DE COLOMBIA",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salud,"ACUERDO DE TARIFAS PARA EL SERVICIO DE CHEQUEO MEDICO PERIODICO AL PERSONAL DE ODL , DANDO CUMPLIMIENTO A LOS REQUERIMIENTOS LEGALES DE SALUD OCUPACIONAL” Y “EXÁMENES MÉDICOS DE INGRESO Y RETIRO PERSONAL ODL APROBADO ACTA DE COMITE No. 008 - 09 de Febrero de 2017.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salud,Exámenes Médicos Ocupacionales Colaboradores ODL,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salud,ACUERDO DE TARIFAS EXÁMENES MÉDICOS E INGRESO PARA EL PERSONAL DE ODL,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salud,Servicio de instructor y Mantenimiento de equipo básico de Gimnasio en EB Rubiales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salud,Servicio de ambulancias básica con operador para la estación EBR y JAGUEY de ODL.,True,1,['ARA-1'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salud,"EXÁMENES MÉDICOS ANUALES PRESIDENTE, DIRECTORES Y GERENTES DE ODL",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seguridad y Protección,Acuerdo derivado con el Ministerio de defensa para la seguridad de la infraestructura en las zonas de la operación de ODL,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seguridad y Protección,"Prestación del servicio de vigilancia y seguridad privada para ser asignados a planes seguridad, protección de personal e infraestructura del Oleoducto de los Llanos Orientales S.A - Sucursal Colombia",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seguridad y Protección,"Implementar un recurso de video vigilancia de Oleoductos mediante la combinación de sistemas tecnológicos y drones, para captación, transmisión, almacenamiento de imágenes y datos los cuales sera recolectados para análisis de información y la toma de decisiones.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seguridad y Protección,Convenio de colaboración con las Fuerzas Militares - Ejercito Nacional para la seguridad a la infraestructura de ODL,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seguridad y Protección,"EL MINISTERIO DE DEFENSA NACIONAL a través de las FUERZAS MILITARES EJÉRCITO NACIONAL, prestaran una especial atención, según su criterio, a las labores destinadas a mantener el orden constitucional, la seguridad de la comunidad y de las personas en las áreas en las que la EMPRESA desarrolla sus actividades y operaciones",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"Servicio de tratamiento y disposición Final de agua residual domestica proveniente de la Estacion Rubiales, campamento de la Estación Rubiales y Estacion de Rebombeo Corocora",True,3,"['AS-5', 'ASM-1', 'PM-1']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Servicio General,Servicio de Aseo y Cafeteria 2019- 2022,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"Estudios de ocupacionales (BTX, MP, Biomecánico, Iluminación, Puestos de Trabajo, ruido).",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Contratar el servicio de ambulancias básica con operador para la estación EBR y JAGUEY de ODL.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Análisis de laboratorio de fluidos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Servicio de mantenimiento de los equipos de generación instalados en las plantas térmicas de ODL,True,1,['ARA-1'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Actualización de modelos hidráulicos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Eficiencia y desempeño energético,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Asesoría en gestión energética,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Suministro de energía y potencia requerida por Oleoducto de los Llanos Orientales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"CONTRATO DE PRESTACIÓN DE SERVICIOS DE ALIMENTACIÓN, CAMARERÍA, LAVANDERÍA (CATERING) PARA LA OPERACIÓN DE LA ESTACIÓN DE BOMBEO RUBIALES",True,12,"['AS-5', 'AS-7', 'ARA-1', 'BS-2', 'BS-3', 'BPCH-1', 'BH-1', 'GS-3', 'ASM-1', 'ASM-3', 'PM-1', 'SSM-3']",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
Servicio General,Servicio de transporte de agua Residual,True,3,"['AS-5', 'ARA-1', 'SSM-3']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Servicio General,"Servicio de Suministro y transporte de Agua tratada y captación y transporte de agua cruda, para la Estacion Corocora",True,5,"['ARH-1', 'ARA-1', 'ASM-4', 'PM-1', 'SSM-3']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
Servicio General,Servicios de Roceria Corocora,True,10,"['AS-2', 'AS-3', 'AS-7', 'BS-2', 'BS-3', 'BPCH-1', 'GS-3', 'ASM-2', 'BSM-1', 'SSM-3']",False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Servicio General,SUMINISTRO DE AGUA CRUDA Y DISPOSICIÓN DE AGUAS RESIDUAL DOMESTICA PARA LA ESTACIÓN JAGÜEY DEL OLEODUCTO DE LOS LLANOS ORIENTALES S.A.,False,10,"['AS-5', 'ARH-1', 'ARA-1', 'ACA-2', 'BH-1', 'GS-3', 'ASM-1', 'ASM-4', 'PM-1', 'SSM-3']",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
Servicio General,Control integrado de plagas y vectores. (VÁLVULAS ODL),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
